year,component,arm,med_cm,p05_cm,p95_cm
1990,glaciers,fixed,-0.6663032249651273,-0.8935106608068273,-0.47346467776828005
1991,glaciers,fixed,-0.6370501069386558,-0.8489612692546618,-0.45471000340967366
1992,glaciers,fixed,-0.602868735317756,-0.8014307116258246,-0.4305631039506545
1993,glaciers,fixed,-0.5857504108715501,-0.7748643218140299,-0.4187794742498588
1994,glaciers,fixed,-0.5485075630263041,-0.7251191186855072,-0.39222173631381224
1995,glaciers,fixed,-0.5161184319248777,-0.6793880478951293,-0.3693433169592634
1996,glaciers,fixed,-0.4722576976513566,-0.6218539572377627,-0.336731880819197
1997,glaciers,fixed,-0.43440363945829485,-0.5709872072528429,-0.3112049011903739
1998,glaciers,fixed,-0.3895835677327757,-0.5116632658560535,-0.27998467176716074
1999,glaciers,fixed,-0.3157287465349665,-0.41468542256579066,-0.22671699187670763
2000,glaciers,fixed,-0.27504943738271637,-0.3619900669230506,-0.19773182608692358
2001,glaciers,fixed,-0.22833118303044975,-0.3001763590261149,-0.164308425438073
2002,glaciers,fixed,-0.1708002877792516,-0.22476919630227576,-0.12408883147229904
2003,glaciers,fixed,-0.10978395427046772,-0.14412650543412786,-0.07979588309134794
2004,glaciers,fixed,-0.04937321266096584,-0.06609841694440469,-0.035411335257465246
2005,glaciers,fixed,0.00028835833475993056,-0.010465469875598021,0.00995228114450324
2006,glaciers,fixed,0.07049868188633024,0.04730262151045674,0.09662303327872225
2007,glaciers,fixed,0.15024733200883955,0.10602210046047117,0.19813498489726897
2008,glaciers,fixed,0.21121740304421044,0.1504878041838873,0.27760379401005275
2009,glaciers,fixed,0.2544047884290368,0.18169024105228954,0.33455048856778147
2010,glaciers,fixed,0.3125217737860715,0.22330299454275912,0.4107741736809663
2011,glaciers,fixed,0.40642729616264406,0.2921593014472437,0.5333574328193293
2012,glaciers,fixed,0.4672273114588217,0.33703380613724065,0.6135147134045351
2013,glaciers,fixed,0.5171195379542153,0.3752563177365244,0.6783925926943968
2014,glaciers,fixed,0.5712665732271844,0.4134450078316112,0.7512496114055064
2015,glaciers,fixed,0.6400300592718979,0.4635455064768339,0.8418138242631682
2016,glaciers,fixed,0.7124937617223428,0.5178917432598251,0.9338709892590102
2017,glaciers,fixed,0.8365301435948993,0.6091950500995631,1.0958186177355174
2018,glaciers,fixed,0.9140843511370571,0.6651639233683766,1.1965066827882407
2019,glaciers,fixed,0.9781604732522016,0.710549028825108,1.281863120615112
2020,glaciers,fixed,1.0702991056101179,0.7776480421548378,1.4026699210602835
2021,glaciers,fixed,1.1382099813342053,0.8277626943655043,1.4904695261438257
2022,glaciers,fixed,1.2045975583518496,0.8774373454495303,1.5762381633483538
2023,glaciers,fixed,1.2772601034514048,0.9296009010293038,1.6683411785370916
2024,glaciers,fixed,1.3669966042368566,0.9954885921504647,1.7876915547239296
2025,glaciers,fixed,1.458809151002336,1.0616505673374244,1.9055012342002442
2026,glaciers,fixed,1.5495651296340536,1.1298628770907615,2.0243470725569734
2027,glaciers,fixed,1.6448029923143412,1.2004609947943223,2.146732475734856
2028,glaciers,fixed,1.7411423434874957,1.2704621760130224,2.2683100084378274
2029,glaciers,fixed,1.8369768996739355,1.3409408749849703,2.3925975610067374
2030,glaciers,fixed,1.9340364281233344,1.4120146779647769,2.5161811943717423
2031,glaciers,fixed,2.031575204951082,1.4844944903133097,2.640678117942442
2032,glaciers,fixed,2.1277099654569467,1.5547886786456229,2.766156086935777
2033,glaciers,fixed,2.22590628536874,1.6262835607474022,2.8921832505890444
2034,glaciers,fixed,2.323701877754042,1.698426446175533,3.0192539481330525
2035,glaciers,fixed,2.424173411174973,1.774372170757342,3.1444101919803886
2036,glaciers,fixed,2.5249555089204265,1.8541560322612893,3.2719511043920684
2037,glaciers,fixed,2.6289101799578782,1.934362007523903,3.4016850254311084
2038,glaciers,fixed,2.733341031688126,2.0153661154229106,3.532302415702941
2039,glaciers,fixed,2.8381387069782837,2.0910853467827115,3.664447885216223
2040,glaciers,fixed,2.943055823400452,2.1720245999900127,3.797373100632921
2041,glaciers,fixed,3.0473775625449617,2.2550416960901947,3.9335987404450434
2042,glaciers,fixed,3.1537318726877333,2.3403554270751648,4.0677523467588586
2043,glaciers,fixed,3.2583912374343074,2.4244499195657814,4.197547526379066
2044,glaciers,fixed,3.3681148352843593,2.506552339360983,4.328015531777391
2045,glaciers,fixed,3.4751960204789722,2.5909858736262774,4.4606183369880865
2046,glaciers,fixed,3.5824989096855933,2.6744930349991702,4.595049090011153
2047,glaciers,fixed,3.691129305628144,2.759341282226699,4.735342479444822
2048,glaciers,fixed,3.8022717889418187,2.8449069869911585,4.882866790561172
2049,glaciers,fixed,3.915571780705519,2.930650753953445,5.0194497651394006
2050,glaciers,fixed,4.029966277390265,3.0179840611150857,5.163575074019518
2051,glaciers,fixed,4.144347679003497,3.107848458315632,5.305967284963816
2052,glaciers,fixed,4.258046095767394,3.2000854977822604,5.452254762176319
2053,glaciers,fixed,4.375768226330198,3.292177447250851,5.600389752699847
2054,glaciers,fixed,4.492189597925328,3.384329570394198,5.744293619554972
2055,glaciers,fixed,4.610627124975071,3.4758426600192975,5.885425320015364
2056,glaciers,fixed,4.729189081193525,3.5628804887104453,6.02922485287777
2057,glaciers,fixed,4.846258887840685,3.651203141236061,6.170459952141967
2058,glaciers,fixed,4.964071596627908,3.743933664387454,6.311951217671041
2059,glaciers,fixed,5.0836197893800845,3.837030895352384,6.458411864161639
2060,glaciers,fixed,5.20385480652429,3.927359569613121,6.6047088812406916
2061,glaciers,fixed,5.32576900894107,4.019967633599745,6.751693387316885
2062,glaciers,fixed,5.445230315451907,4.112701201730749,6.904951888186477
2063,glaciers,fixed,5.5643610999320146,4.205504274768598,7.05128348817647
2064,glaciers,fixed,5.682647441562696,4.298436894370344,7.1959766173879105
2065,glaciers,fixed,5.799968928188299,4.3946228223638695,7.331677391345896
2066,glaciers,fixed,5.9160330988914644,4.488751769379482,7.473091569298524
2067,glaciers,fixed,6.031422223991104,4.58130461156577,7.605016461079705
2068,glaciers,fixed,6.147185960033459,4.671868188836281,7.73554383511307
2069,glaciers,fixed,6.260475887981219,4.75882004200307,7.873713762220207
2070,glaciers,fixed,6.378230368970202,4.84617662532855,8.011835026314852
2071,glaciers,fixed,6.4914807741436285,4.936268598188582,8.14396716190896
2072,glaciers,fixed,6.604504761806276,5.026338478558499,8.275615665520931
2073,glaciers,fixed,6.7177408045004725,5.116256604356117,8.406768363511038
2074,glaciers,fixed,6.825939088144674,5.205943261441557,8.536246324496945
2075,glaciers,fixed,6.935445643651139,5.29457852266664,8.686822380482898
2076,glaciers,fixed,7.042854745405629,5.38397778975671,8.81726787392208
2077,glaciers,fixed,7.1555258692304005,5.471760896296256,8.939823180807139
2078,glaciers,fixed,7.26228274288046,5.5564043860820895,9.07040753137926
2079,glaciers,fixed,7.371430484362971,5.633884192635587,9.189352716203052
2080,glaciers,fixed,7.477621154976184,5.715606192593833,9.30763681501544
2081,glaciers,fixed,7.581392014707642,5.8000157729208075,9.43354738309886
2082,glaciers,fixed,7.681076487725282,5.883674267180073,9.555649220311423
2083,glaciers,fixed,7.78476886688026,5.974028901612176,9.686917625186572
2084,glaciers,fixed,7.885218649927473,6.062922124212518,9.812884827963492
2085,glaciers,fixed,7.988644208853813,6.145821285434791,9.93672728114474
2086,glaciers,fixed,8.092494170438245,6.226183861973998,10.051988969788598
2087,glaciers,fixed,8.193243592516662,6.30509070786129,10.170390810687731
2088,glaciers,fixed,8.28985444131711,6.384819014198443,10.286526179868794
2089,glaciers,fixed,8.380932515798541,6.465280326045538,10.402655866823926
2090,glaciers,fixed,8.471537354715082,6.541253051435171,10.516792840023149
2091,glaciers,fixed,8.566818363473526,6.617725664536754,10.629090557042296
2092,glaciers,fixed,8.658531918906515,6.687949991201054,10.733272528242544
2093,glaciers,fixed,8.746522897446507,6.761261679789328,10.846293143214
2094,glaciers,fixed,8.83507417835802,6.833271667382166,10.958672457487598
2095,glaciers,fixed,8.924399109375816,6.911492935433238,11.06609651296051
2096,glaciers,fixed,9.011681174047267,6.985552951225375,11.172184490954331
2097,glaciers,fixed,9.096050872502653,7.057415146018552,11.276769417068392
2098,glaciers,fixed,9.182445429173093,7.1307183442610995,11.378159621611504
2099,glaciers,fixed,9.269425892405618,7.199490121007551,11.477495710296509
2100,glaciers,fixed,9.349538838227126,7.267026071560696,11.574713625422563
2101,glaciers,fixed,9.428452100884048,7.33028775378813,11.669975711044764
2102,glaciers,fixed,9.501626036035134,7.386191774287008,11.763651115607638
2103,glaciers,fixed,9.575822903050291,7.4465129352350505,11.85613704312991
2104,glaciers,fixed,9.652633762570584,7.512335762900285,11.949485107310569
2105,glaciers,fixed,9.723659412150864,7.576559287778782,12.042225167907514
2106,glaciers,fixed,9.79445276498543,7.6397448324497255,12.12636115033862
2107,glaciers,fixed,9.870000417104016,7.702060474138061,12.205337514220243
2108,glaciers,fixed,9.933079138875168,7.750847993246492,12.279923968240446
2109,glaciers,fixed,10.009635016223077,7.8131038917785425,12.357084856369179
2110,glaciers,fixed,10.078513151567623,7.875298226816125,12.429270109706737
2111,glaciers,fixed,10.143078393278067,7.929271539014854,12.498646935948823
2112,glaciers,fixed,10.206648071047454,7.982082054060042,12.568279696204844
2113,glaciers,fixed,10.268005095669825,8.033851103536161,12.638067394984734
2114,glaciers,fixed,10.33235382253401,8.084725725256082,12.724022860311166
2115,glaciers,fixed,10.394210264176333,8.134014850663286,12.806970208053222
2116,glaciers,fixed,10.455500148890813,8.182363581650065,12.871596618717138
2117,glaciers,fixed,10.514927055348863,8.229881882927023,12.930130780159644
2118,glaciers,fixed,10.571863807532004,8.276584099245445,13.001092081318331
2119,glaciers,fixed,10.62726203503303,8.316104322952741,13.064281703861079
2120,glaciers,fixed,10.678679346089812,8.357943384694792,13.124051817599504
2121,glaciers,fixed,10.73354122599339,8.399309230103645,13.182069954620463
2122,glaciers,fixed,10.783961612413085,8.43771720524153,13.242737198427045
2123,glaciers,fixed,10.836386269218924,8.479126946126161,13.304976278892804
2124,glaciers,fixed,10.886207328217292,8.51873097509872,13.365479858005191
2125,glaciers,fixed,10.93973589433251,8.556409873101275,13.424757248913274
2126,glaciers,fixed,10.989550964814626,8.5892591221087,13.484230563027321
2127,glaciers,fixed,11.037238489372168,8.630294286439023,13.541976973653998
2128,glaciers,fixed,11.081582605344508,8.673353084186795,13.598512993897387
2129,glaciers,fixed,11.130463691741584,8.715271617726946,13.652141093130295
2130,glaciers,fixed,11.174940402798697,8.75157178493136,13.700760620672918
2131,glaciers,fixed,11.219687131469964,8.77994740636261,13.755949649160268
2132,glaciers,fixed,11.26358670766847,8.815782896045059,13.80961494633519
2133,glaciers,fixed,11.303954651939222,8.848259296831676,13.862099902831277
2134,glaciers,fixed,11.344419974798052,8.87795311014084,13.913329133796147
2135,glaciers,fixed,11.383713387076634,8.907014214178638,13.962147000950871
2136,glaciers,fixed,11.421008329439644,8.936777835557189,13.999050252964233
2137,glaciers,fixed,11.457139368146915,8.96508475124406,14.035347992981674
2138,glaciers,fixed,11.497519549559552,8.992684481706446,14.07101355036606
2139,glaciers,fixed,11.531668689323059,9.020406584936097,14.112328187647154
2140,glaciers,fixed,11.564227610273281,9.053348205179367,14.153160209954917
2141,glaciers,fixed,11.595943610259098,9.072512604747274,14.196419018921084
2142,glaciers,fixed,11.627968112330377,9.092740934827251,14.239097748159521
2143,glaciers,fixed,11.658644092378164,9.116229570417293,14.280461189696851
2144,glaciers,fixed,11.689153725929033,9.14007522266965,14.320431581814436
2145,glaciers,fixed,11.718110992482254,9.163937821246448,14.356056085038178
2146,glaciers,fixed,11.745355156813726,9.187152126155391,14.385656857177075
2147,glaciers,fixed,11.773533164912067,9.209002389550601,14.417333924521644
2148,glaciers,fixed,11.800313996447713,9.229804722311279,14.443420552371228
2149,glaciers,fixed,11.827773217030057,9.251386579961904,14.476713362272953
2150,glaciers,fixed,11.852391788395721,9.274513178278465,14.51323499223837
2151,glaciers,fixed,11.878566122140626,9.29496265080598,14.545296667397682
2152,glaciers,fixed,11.903974226077565,9.317907525486106,14.571175263923049
2153,glaciers,fixed,11.927898610787864,9.342850383802125,14.597688247419939
2154,glaciers,fixed,11.95120376250928,9.362811635515655,14.629774254816631
2155,glaciers,fixed,11.973135100812772,9.380387211633881,14.659846626465608
2156,glaciers,fixed,11.993460662812133,9.39762224687694,14.68995280456383
2157,glaciers,fixed,12.014548601891843,9.413660837741954,14.718979273401068
2158,glaciers,fixed,12.032598085571447,9.428821022607085,14.74749582203702
2159,glaciers,fixed,12.050874922238489,9.443850523732957,14.771900543720353
2160,glaciers,fixed,12.073682037832583,9.45870000971268,14.795099329007432
2161,glaciers,fixed,12.093337994543406,9.473262977460202,14.818890831520246
2162,glaciers,fixed,12.113084488187713,9.487537520141572,14.844918715029387
2163,glaciers,fixed,12.130830345325087,9.503556382784424,14.868937208062466
2164,glaciers,fixed,12.147499267414172,9.519839238460747,14.886778650640156
2165,glaciers,fixed,12.163458601798055,9.533266248779686,14.903806253685323
2166,glaciers,fixed,12.179386778640797,9.546195472815128,14.921832504497639
2167,glaciers,fixed,12.195778599830192,9.558644448491313,14.940659228504721
2168,glaciers,fixed,12.21029330366366,9.570667980858358,14.958914688230237
2169,glaciers,fixed,12.22596757814302,9.582369764319635,14.976728628587667
2170,glaciers,fixed,12.240945006999638,9.593925347279118,14.994320736953595
2171,glaciers,fixed,12.255905548787485,9.605455773890098,15.01184253142195
