cell,ax1,ax2,v1,v2,nlp,params
B,f,beta_f,0.494999928,0.00122399842,289.79139,c1=2.95998224; c0=43.995205; f=0.494999928; alpha_f=0.412901475; beta_f=0.00122399842; alpha_s=0.00638145739; beta_s=1e-06; g=0.843257219
B,f,beta_f,0.494999928,0.00223305681,271.653648,c1=2.59665502; c0=11.5300568; f=0.494999928; alpha_f=0.394714524; beta_f=0.00223305681; alpha_s=0.044041009; beta_s=0.0384576093; g=0.433078194
B,f,beta_f,0.494999928,0.00407397807,270.24548,c1=2.59744625; c0=387.234987; f=0.494999928; alpha_f=0.377445285; beta_f=0.00407397807; alpha_s=0.0435142408; beta_s=0.0389371686; g=0.982061206
B,f,beta_f,0.494999928,0.00743254593,267.6777,c1=2.59955942; c0=392.885235; f=0.494999928; alpha_f=0.345226111; beta_f=0.00743254593; alpha_s=0.0424318725; beta_s=0.0398762586; g=0.979886855
B,f,beta_f,0.494999928,0.0135599009,277.765919,c1=2.80912325; c0=399.687899; f=0.494999928; alpha_f=0.287317963; beta_f=0.0135599009; alpha_s=8.68327468e-13; beta_s=0.0568524012; g=0.972391074
B,f,beta_f,0.494999928,0.0247386178,253.36178,c1=2.64478824; c0=111.84034; f=0.494999928; alpha_f=0.156436537; beta_f=0.0247386178; alpha_s=0.036255215; beta_s=0.0412302839; g=0.845296626
B,f,beta_f,0.494999928,0.0451330149,248.129847,c1=2.73708285; c0=399.577611; f=0.494999928; alpha_f=0.0508100249; beta_f=0.0451330149; alpha_s=0.0566691869; beta_s=0.0350110501; g=0.924245253
B,f,beta_f,0.494999928,0.0823404546,266.160207,c1=2.6730282; c0=398.501965; f=0.494999928; alpha_f=0.0260374978; beta_f=0.0823404546; alpha_s=0.0850321251; beta_s=0.03475374; g=0.894572901
B,f,beta_f,0.494999928,0.150221528,292.940418,c1=2.64138753; c0=388.191807; f=0.494999928; alpha_f=1.43415445e-12; beta_f=0.150221528; alpha_s=0.0788363721; beta_s=0.0369403145; g=0.872057261
B,f,beta_f,0.494999928,0.274063431,330.893621,c1=2.5587858; c0=384.231315; f=0.494999928; alpha_f=3.41084562e-13; beta_f=0.274063431; alpha_s=0.0810883651; beta_s=0.0373107703; g=0.868879989
B,f,beta_f,0.494999928,0.5,374.912802,c1=2.51929349; c0=391.991206; f=0.494999928; alpha_f=8.13782848e-13; beta_f=0.5; alpha_s=0.0849032527; beta_s=0.0375928152; g=0.870890222
B,f,beta_f,0.542999928,0.00122399842,363.681595,c1=2.5452038; c0=30.3806445; f=0.542999928; alpha_f=0.00618626951; beta_f=0.00122399842; alpha_s=0.2; beta_s=0.0154356473; g=0.696004725
B,f,beta_f,0.542999928,0.00223305681,275.772424,c1=2.56369649; c0=6.00238322; f=0.542999928; alpha_f=0.389953336; beta_f=0.00223305681; alpha_s=0.0461234984; beta_s=0.0377542381; g=8.24482734e-54
B,f,beta_f,0.542999928,0.00407397807,274.009839,c1=2.56430222; c0=6.39151417; f=0.542999928; alpha_f=0.372475501; beta_f=0.00407397807; alpha_s=0.0455876405; beta_s=0.0382411921; g=6.89726397e-14
B,f,beta_f,0.542999928,0.00743254593,270.725294,c1=2.56604382; c0=55.6469952; f=0.542999928; alpha_f=0.339778051; beta_f=0.00743254593; alpha_s=0.0444848425; beta_s=0.0391985821; g=0.869412582
B,f,beta_f,0.542999928,0.0135599009,264.506602,c1=2.57250824; c0=377.916446; f=0.542999928; alpha_f=0.277120187; beta_f=0.0135599009; alpha_s=0.0421039486; beta_s=0.0408505664; g=0.97467317
B,f,beta_f,0.542999928,0.0247386178,251.350049,c1=2.61381371; c0=81.3253987; f=0.542999928; alpha_f=0.149487783; beta_f=0.0247386178; alpha_s=0.0380832318; beta_s=0.0408224121; g=0.79838416
B,f,beta_f,0.542999928,0.0451330149,244.57012,c1=2.72986815; c0=397.394473; f=0.542999928; alpha_f=0.0484437482; beta_f=0.0451330149; alpha_s=0.0628747165; beta_s=0.0343761379; g=0.923471862
B,f,beta_f,0.542999928,0.0823404546,263.375735,c1=2.6603746; c0=178.797143; f=0.542999928; alpha_f=0.0247005801; beta_f=0.0823404546; alpha_s=0.105593793; beta_s=0.0331381698; g=0.76770151
B,f,beta_f,0.542999928,0.150221528,292.516357,c1=2.62557232; c0=319.472392; f=0.542999928; alpha_f=9.28806018e-13; beta_f=0.150221528; alpha_s=0.0917236917; beta_s=0.036151682; g=0.837282409
B,f,beta_f,0.542999928,0.274063431,334.228372,c1=2.53957656; c0=396.546512; f=0.542999928; alpha_f=2.64976998e-12; beta_f=0.274063431; alpha_s=0.0923624053; beta_s=0.0366999213; g=0.865551827
B,f,beta_f,0.542999928,0.5,382.885067,c1=2.50008077; c0=385.331482; f=0.542999928; alpha_f=4.02839651e-13; beta_f=0.5; alpha_s=0.0949166186; beta_s=0.0371268858; g=0.859833029
B,f,beta_f,0.590999928,0.00122399842,282.094368,c1=2.53234933; c0=361.18909; f=0.590999928; alpha_f=0.394838877; beta_f=0.00122399842; alpha_s=0.048597808; beta_s=0.0368178312; g=0.985228269
B,f,beta_f,0.590999928,0.00223305681,391.520402,c1=2.73647792; c0=231.70054; f=0.590999928; alpha_f=0.00799930885; beta_f=0.00223305681; alpha_s=0.2; beta_s=0.011297147; g=0.971357508
B,f,beta_f,0.590999928,0.00407397807,278.829303,c1=2.53294014; c0=5.90084505; f=0.590999928; alpha_f=0.367513376; beta_f=0.00407397807; alpha_s=0.0477679469; beta_s=0.037584633; g=9.40448718e-15
B,f,beta_f,0.590999928,0.00743254593,274.806946,c1=2.53433868; c0=310.152991; f=0.590999928; alpha_f=0.334368662; beta_f=0.00743254593; alpha_s=0.0466479835; beta_s=0.0385566256; g=0.978339544
B,f,beta_f,0.590999928,0.0135599009,266.993226,c1=2.54025076; c0=144.830949; f=0.590999928; alpha_f=0.270927101; beta_f=0.0135599009; alpha_s=0.0442314796; beta_s=0.0402387836; g=0.938579973
B,f,beta_f,0.590999928,0.0247386178,250.227655,c1=2.58520889; c0=153.47498; f=0.590999928; alpha_f=0.142756187; beta_f=0.0247386178; alpha_s=0.040174645; beta_s=0.0403745477; g=0.898460287
B,f,beta_f,0.590999928,0.0451330149,241.818867,c1=2.72338477; c0=309.717969; f=0.590999928; alpha_f=0.0463144482; beta_f=0.0451330149; alpha_s=0.0720154661; beta_s=0.0334687661; g=0.902000796
B,f,beta_f,0.590999928,0.0823404546,260.627857,c1=2.64488573; c0=123.776038; f=0.590999928; alpha_f=0.024718509; beta_f=0.0823404546; alpha_s=0.150106327; beta_s=0.0294055459; g=0.705526658
B,f,beta_f,0.590999928,0.150221528,292.605063,c1=2.61061297; c0=250.606618; f=0.590999928; alpha_f=2.4729654e-12; beta_f=0.150221528; alpha_s=0.113482825; beta_s=0.0345620448; g=0.791458803
B,f,beta_f,0.590999928,0.274063431,338.203199,c1=2.52126859; c0=297.028303; f=0.590999928; alpha_f=4.07492635e-13; beta_f=0.274063431; alpha_s=0.110231577; beta_s=0.0354956231; g=0.815051
B,f,beta_f,0.590999928,0.5,391.666272,c1=2.48193407; c0=257.053332; f=0.590999928; alpha_f=3.27874716e-13; beta_f=0.5; alpha_s=0.109690413; beta_s=0.0362375926; g=0.779238965
B,f,beta_f,0.638999928,0.00122399842,373.872176,c1=2.92521555; c0=242.245708; f=0.638999928; alpha_f=0.00533399025; beta_f=0.00122399842; alpha_s=0.2; beta_s=0.0128861229; g=0.962589783
B,f,beta_f,0.638999928,0.00223305681,287.178183,c1=2.50318818; c0=388.513045; f=0.638999928; alpha_f=0.380407635; beta_f=0.00223305681; alpha_s=0.0505864808; beta_s=0.0364612951; g=0.986824264
B,f,beta_f,0.638999928,0.00407397807,299.989146,c1=2.5873534; c0=399.485923; f=0.638999928; alpha_f=0.375253135; beta_f=0.00407397807; alpha_s=0.00871866296; beta_s=1.00000001e-06; g=0.985486004
B,f,beta_f,0.638999928,0.00743254593,279.88844,c1=2.50455227; c0=363.234183; f=0.638999928; alpha_f=0.328989229; beta_f=0.00743254593; alpha_s=0.0489014413; beta_s=0.0379423589; g=0.982812439
B,f,beta_f,0.638999928,0.0135599009,270.426849,c1=2.51003068; c0=358.649939; f=0.638999928; alpha_f=0.264873397; beta_f=0.0135599009; alpha_s=0.0464623781; beta_s=0.0396480673; g=0.976837966
B,f,beta_f,0.638999928,0.0247386178,249.949059,c1=2.55942132; c0=64.8419175; f=0.638999928; alpha_f=0.136272108; beta_f=0.0247386178; alpha_s=0.0425021027; beta_s=0.039898503; g=0.770812872
B,f,beta_f,0.638999928,0.0451330149,239.801238,c1=2.71094862; c0=94.1229735; f=0.638999928; alpha_f=0.0445379317; beta_f=0.0451330149; alpha_s=0.0909667796; beta_s=0.0316353531; g=0.687366074
B,f,beta_f,0.638999928,0.0823404546,256.913927,c1=2.6505312; c0=253.171826; f=0.638999928; alpha_f=0.0248871416; beta_f=0.0823404546; alpha_s=0.2; beta_s=0.0249354062; g=0.876396879
B,f,beta_f,0.638999928,0.150221528,292.687324,c1=2.59639856; c0=395.483542; f=0.638999928; alpha_f=1.19361282e-10; beta_f=0.150221528; alpha_s=0.162761512; beta_s=0.0303179328; g=0.886342331
B,f,beta_f,0.638999928,0.274063431,342.475152,c1=2.50300613; c0=398.47748; f=0.638999928; alpha_f=5.70191074e-13; beta_f=0.274063431; alpha_s=0.146281788; beta_s=0.0325426965; g=0.871146578
B,f,beta_f,0.638999928,0.5,401.066156,c1=2.4642915; c0=399.02382; f=0.638999928; alpha_f=2.29747032e-13; beta_f=0.5; alpha_s=0.135420164; beta_s=0.0343060986; g=0.858161944
B,f,beta_f,0.686999928,0.00122399842,295.96583,c1=2.47577017; c0=4.62134647; f=0.686999928; alpha_f=0.385445606; beta_f=0.00122399842; alpha_s=0.0532235441; beta_s=0.0355772117; g=1.42151781e-14
B,f,beta_f,0.686999928,0.00223305681,294.42216,c1=2.47576359; c0=19.787289; f=0.686999928; alpha_f=0.375600448; beta_f=0.00223305681; alpha_s=0.0529307633; beta_s=0.0358556959; g=0.758900376
B,f,beta_f,0.686999928,0.00407397807,291.526951,c1=2.47589574; c0=291.577853; f=0.686999928; alpha_f=0.357572378; beta_f=0.00407397807; alpha_s=0.0523738538; beta_s=0.0363567609; g=0.98255991
B,f,beta_f,0.686999928,0.00743254593,285.945709,c1=2.47671617; c0=199.46776; f=0.686999928; alpha_f=0.323630185; beta_f=0.00743254593; alpha_s=0.0512284247; beta_s=0.037349376; g=0.970789319
B,f,beta_f,0.686999928,0.0135599009,274.772815,c1=2.48187119; c0=188.686689; f=0.686999928; alpha_f=0.258803866; beta_f=0.0135599009; alpha_s=0.0487788183; beta_s=0.039067303; g=0.958718854
B,f,beta_f,0.686999928,0.0247386178,250.48204,c1=2.53674852; c0=204.343707; f=0.686999928; alpha_f=0.13007612; beta_f=0.0247386178; alpha_s=0.0450474525; beta_s=0.0394037399; g=0.930463945
B,f,beta_f,0.686999928,0.0451330149,235.567214,c1=2.67376312; c0=388.060128; f=0.686999928; alpha_f=0.0441936398; beta_f=0.0451330149; alpha_s=0.2; beta_s=0.0211616434; g=0.947190322
B,f,beta_f,0.686999928,0.0823404546,253.867032,c1=2.6806641; c0=40.3370838; f=0.686999928; alpha_f=0.0231004342; beta_f=0.0823404546; alpha_s=0.2; beta_s=0.0248361874; g=0.121433911
B,f,beta_f,0.686999928,0.150221528,291.952348,c1=2.60310872; c0=325.034881; f=0.686999928; alpha_f=5.0094017e-13; beta_f=0.150221528; alpha_s=0.2; beta_s=0.0269792073; g=0.870908843
B,f,beta_f,0.686999928,0.274063431,346.047605,c1=2.49472516; c0=74.9993246; f=0.686999928; alpha_f=2.41199921e-14; beta_f=0.274063431; alpha_s=0.2; beta_s=0.027676223; g=0.420737407
B,f,beta_f,0.686999928,0.5,410.395253,c1=2.44648389; c0=313.765894; f=0.686999928; alpha_f=8.16263632e-13; beta_f=0.5; alpha_s=0.197944986; beta_s=0.0286624973; g=0.855041325
B,f,beta_f,0.734999928,0.00122399842,389.234773,c1=3.55787269; c0=9.33167695; f=0.734999928; alpha_f=0.0043811427; beta_f=0.00122399842; alpha_s=0.2; beta_s=0.0103193153; g=2.01657103e-07
B,f,beta_f,0.734999928,0.00223305681,314.301404,c1=2.45661737; c0=22.1883818; f=0.734999928; alpha_f=0.382250871; beta_f=0.00223305681; alpha_s=0.0117701378; beta_s=1e-06; g=0.790997364
B,f,beta_f,0.734999928,0.00407397807,299.375017,c1=2.45021611; c0=4.77211736; f=0.734999928; alpha_f=0.352574433; beta_f=0.00407397807; alpha_s=0.0547679985; beta_s=0.0357731514; g=4.52051608e-14
B,f,beta_f,0.734999928,0.00743254593,292.963041,c1=2.45081189; c0=9.36832684; f=0.734999928; alpha_f=0.318284321; beta_f=0.00743254593; alpha_s=0.0536140624; beta_s=0.0367726576; g=0.416424044
B,f,beta_f,0.734999928,0.0135599009,280.006871,c1=2.45578966; c0=138.186608; f=0.734999928; alpha_f=0.252806787; beta_f=0.0135599009; alpha_s=0.0511672562; beta_s=0.0384955689; g=0.94695993
B,f,beta_f,0.734999928,0.0247386178,251.807287,c1=2.51736653; c0=83.5261417; f=0.734999928; alpha_f=0.124224605; beta_f=0.0247386178; alpha_s=0.0477972746; beta_s=0.0388991949; g=0.836816389
B,f,beta_f,0.734999928,0.0451330149,233.218638,c1=2.7231159; c0=400; f=0.734999928; alpha_f=0.0407286936; beta_f=0.0451330149; alpha_s=0.2; beta_s=0.0210448731; g=0.944569232
B,f,beta_f,0.734999928,0.0823404546,252.136947,c1=2.71187548; c0=102.298465; f=0.734999928; alpha_f=0.0215378307; beta_f=0.0823404546; alpha_s=0.2; beta_s=0.0246843967; g=0.601150508
B,f,beta_f,0.734999928,0.150221528,292.200821,c1=2.61981446; c0=275.145341; f=0.734999928; alpha_f=1.52634103e-12; beta_f=0.150221528; alpha_s=0.2; beta_s=0.0272646373; g=0.817201057
B,f,beta_f,0.734999928,0.274063431,350.265327,c1=2.50268205; c0=86.6119839; f=0.734999928; alpha_f=6.13109806e-14; beta_f=0.274063431; alpha_s=0.2; beta_s=0.02804104; g=0.395955008
B,f,beta_f,0.734999928,0.5,419.986261,c1=2.44970832; c0=400; f=0.734999928; alpha_f=0.00139538225; beta_f=0.5; alpha_s=0.2; beta_s=0.0289402133; g=0.863787845
B,f,beta_f,0.782999928,0.00122399842,313.936017,c1=2.42659221; c0=7.91153915; f=0.782999928; alpha_f=0.375866445; beta_f=0.00122399842; alpha_s=0.0580698829; beta_s=0.0344165354; g=0.489143284
B,f,beta_f,0.782999928,0.00223305681,321.608635,c1=2.41667074; c0=399.993201; f=0.782999928; alpha_f=0.376120294; beta_f=0.00223305681; alpha_s=0.0130846705; beta_s=1e-06; g=0.989225453
B,f,beta_f,0.782999928,0.00407397807,308.214927,c1=2.42636585; c0=4.47774655; f=0.782999928; alpha_f=0.347548673; beta_f=0.00407397807; alpha_s=0.0572049834; beta_s=0.0352035542; g=3.34666884e-10
B,f,beta_f,0.782999928,0.00743254593,300.931675,c1=2.42678644; c0=10.2956561; f=0.782999928; alpha_f=0.312946392; beta_f=0.00743254593; alpha_s=0.0560455825; beta_s=0.036208113; g=0.501114246
B,f,beta_f,0.782999928,0.0135599009,286.112352,c1=2.43175157; c0=83.0591899; f=0.782999928; alpha_f=0.246876502; beta_f=0.0135599009; alpha_s=0.0536154916; beta_s=0.0379298461; g=0.916700842
B,f,beta_f,0.782999928,0.0247386178,253.918122,c1=2.5013313; c0=193.729895; f=0.782999928; alpha_f=0.118790842; beta_f=0.0247386178; alpha_s=0.0507393869; beta_s=0.0383941337; g=0.932337668
B,f,beta_f,0.782999928,0.0451330149,232.183327,c1=2.7351904; c0=82.5269223; f=0.782999928; alpha_f=0.0417916786; beta_f=0.0451330149; alpha_s=0.2; beta_s=0.0200685706; g=0.7149057
B,f,beta_f,0.782999928,0.0823404546,251.905421,c1=2.74362514; c0=48.0539712; f=0.782999928; alpha_f=0.0202509348; beta_f=0.0823404546; alpha_s=0.2; beta_s=0.0244346202; g=4.21267608e-07
B,f,beta_f,0.782999928,0.150221528,293.770997,c1=2.63693238; c0=316.38995; f=0.782999928; alpha_f=2.95136937e-12; beta_f=0.150221528; alpha_s=0.2; beta_s=0.0275948347; g=0.802457046
B,f,beta_f,0.782999928,0.274063431,355.895771,c1=2.51088044; c0=388.127459; f=0.782999928; alpha_f=7.27249812e-14; beta_f=0.274063431; alpha_s=0.2; beta_s=0.0284655537; g=0.831560792
B,f,beta_f,0.782999928,0.5,430.806336,c1=2.45377039; c0=68.1977578; f=0.782999928; alpha_f=1.15983739e-15; beta_f=0.5; alpha_s=0.2; beta_s=0.0294007359; g=2.48659848e-12
B,f,beta_f,0.830999928,0.00122399842,324.461532,c1=2.4046213; c0=3.80819063; f=0.830999928; alpha_f=0.370989309; beta_f=0.00122399842; alpha_s=0.0605436965; beta_s=0.0338553189; g=2.02945293e-14
B,f,beta_f,0.830999928,0.00223305681,322.235578,c1=2.40444086; c0=3.94482816; f=0.830999928; alpha_f=0.360927311; beta_f=0.00223305681; alpha_s=0.0602431115; beta_s=0.0341375025; g=1.06759509e-15
B,f,beta_f,0.830999928,0.00407397807,318.0485,c1=2.404268; c0=46.0727327; f=0.830999928; alpha_f=0.342491527; beta_f=0.00407397807; alpha_s=0.0596729747; beta_s=0.0346445225; g=0.908881544
B,f,beta_f,0.830999928,0.00743254593,318.19117,c1=2.38372502; c0=165.283624; f=0.830999928; alpha_f=0.317618741; beta_f=0.00743254593; alpha_s=0.0119941009; beta_s=1e-06; g=0.96994937
B,f,beta_f,0.830999928,0.0135599009,293.078675,c1=2.40970381; c0=397.892969; f=0.830999928; alpha_f=0.241011034; beta_f=0.0135599009; alpha_s=0.056112696; beta_s=0.0373676869; g=0.983543731
B,f,beta_f,0.830999928,0.0247386178,256.820132,c1=2.4885627; c0=157.081125; f=0.830999928; alpha_f=0.113864126; beta_f=0.0247386178; alpha_s=0.0538574937; beta_s=0.0378987503; g=0.919518089
B,f,beta_f,0.830999928,0.0451330149,232.846985,c1=2.76444345; c0=148.545133; f=0.830999928; alpha_f=0.0411537972; beta_f=0.0451330149; alpha_s=0.2; beta_s=0.019286292; g=0.827948483
B,f,beta_f,0.830999928,0.0823404546,253.467068,c1=2.77520645; c0=160.929811; f=0.830999928; alpha_f=0.019291449; beta_f=0.0823404546; alpha_s=0.2; beta_s=0.0239993417; g=0.637700958
B,f,beta_f,0.830999928,0.150221528,296.761765,c1=2.65443149; c0=81.8714833; f=0.830999928; alpha_f=3.86447576e-13; beta_f=0.150221528; alpha_s=0.2; beta_s=0.0279662877; g=2.91483177e-05
B,f,beta_f,0.830999928,0.274063431,363.050401,c1=2.51932479; c0=211.256795; f=0.830999928; alpha_f=1.21262403e-13; beta_f=0.274063431; alpha_s=0.2; beta_s=0.0289559208; g=0.5916406
B,f,beta_f,0.830999928,0.5,443.55315,c1=2.45785738; c0=345.600324; f=0.830999928; alpha_f=2.02344769e-13; beta_f=0.5; alpha_s=0.2; beta_s=0.0299846482; g=0.738222556
B,f,beta_f,0.878999928,0.00122399842,336.026923,c1=2.38427842; c0=11.0282621; f=0.878999928; alpha_f=0.366049534; beta_f=0.00122399842; alpha_s=0.0630362251; beta_s=0.0333027268; g=0.675521166
B,f,beta_f,0.878999928,0.00223305681,333.54786,c1=2.38406286; c0=10.3426148; f=0.878999928; alpha_f=0.355936564; beta_f=0.00223305681; alpha_s=0.0627336654; beta_s=0.0335855479; g=0.641418101
B,f,beta_f,0.878999928,0.00407397807,334.548414,c1=2.36562735; c0=4.05878359; f=0.878999928; alpha_f=0.344149894; beta_f=0.00407397807; alpha_s=0.0149496518; beta_s=1e-06; g=0.00383582478
B,f,beta_f,0.878999928,0.00743254593,319.715915,c1=2.38407479; c0=10.8492593; f=0.878999928; alpha_f=0.302292267; beta_f=0.00743254593; alpha_s=0.0610002655; beta_s=0.0351042903; g=0.578550346
B,f,beta_f,0.878999928,0.0135599009,300.900345,c1=2.38958228; c0=338.977512; f=0.878999928; alpha_f=0.235210934; beta_f=0.0135599009; alpha_s=0.0586488313; beta_s=0.0368072656; g=0.981669737
B,f,beta_f,0.878999928,0.0247386178,260.530403,c1=2.47882035; c0=399.802398; f=0.878999928; alpha_f=0.109540352; beta_f=0.0247386178; alpha_s=0.0571271757; beta_s=0.037423736; g=0.969427992
B,f,beta_f,0.878999928,0.0451330149,235.418692,c1=2.7910208; c0=95.9438258; f=0.878999928; alpha_f=0.040994277; beta_f=0.0451330149; alpha_s=0.2; beta_s=0.0181963145; g=0.706462635
B,f,beta_f,0.878999928,0.0823404546,257.40111,c1=2.80587856; c0=313.758814; f=0.878999928; alpha_f=0.0186945903; beta_f=0.0823404546; alpha_s=0.2; beta_s=0.0231875971; g=0.764117044
B,f,beta_f,0.878999928,0.150221528,301.289637,c1=2.67232356; c0=325.825557; f=0.878999928; alpha_f=3.71190448e-13; beta_f=0.150221528; alpha_s=0.2; beta_s=0.0283772058; g=0.641375444
B,f,beta_f,0.878999928,0.274063431,372.046285,c1=2.52508408; c0=114.869315; f=0.878999928; alpha_f=7.69480134e-14; beta_f=0.274063431; alpha_s=0.2; beta_s=0.0283421861; g=1.37370377e-14
B,f,beta_f,0.878999928,0.5,458.197005,c1=2.46211935; c0=391.91509; f=0.878999928; alpha_f=9.16382019e-13; beta_f=0.5; alpha_s=0.2; beta_s=0.0306541094; g=0.664746684
B,f,beta_f,0.926999928,0.00122399842,351.889512,c1=2.35368709; c0=4.047957; f=0.926999928; alpha_f=0.364897825; beta_f=0.00122399842; alpha_s=0.0177533646; beta_s=1e-06; g=0.155346184
B,f,beta_f,0.926999928,0.00223305681,345.899753,c1=2.36523125; c0=3.51458734; f=0.926999928; alpha_f=0.35089537; beta_f=0.00223305681; alpha_s=0.0652327648; beta_s=0.033039643; g=1.83381656e-15
B,f,beta_f,0.926999928,0.00407397807,340.727553,c1=2.36497519; c0=3.75756338; f=0.926999928; alpha_f=0.332281681; beta_f=0.00407397807; alpha_s=0.0646584072; beta_s=0.0335476053; g=6.30496417e-13
B,f,beta_f,0.926999928,0.00743254593,334.232186,c1=2.34963105; c0=49.6457903; f=0.926999928; alpha_f=0.301734934; beta_f=0.00743254593; alpha_s=0.0144455939; beta_s=1e-06; g=0.91193315
B,f,beta_f,0.926999928,0.0135599009,309.576102,c1=2.37131911; c0=399.907049; f=0.926999928; alpha_f=0.229478943; beta_f=0.0135599009; alpha_s=0.061215203; beta_s=0.0362471277; g=0.985221967
B,f,beta_f,0.926999928,0.0247386178,265.075921,c1=2.47169393; c0=383.70954; f=0.926999928; alpha_f=0.105908833; beta_f=0.0247386178; alpha_s=0.0605126104; beta_s=0.0369797435; g=0.969128046
B,f,beta_f,0.926999928,0.0451330149,240.427203,c1=2.81400625; c0=398.947906; f=0.926999928; alpha_f=0.0413530733; beta_f=0.0451330149; alpha_s=0.2; beta_s=0.0164637159; g=0.920455209
B,f,beta_f,0.926999928,0.0823404546,265.282852,c1=2.83550895; c0=156.42281; f=0.926999928; alpha_f=0.0184165324; beta_f=0.0823404546; alpha_s=0.2; beta_s=0.0214729538; g=0.350585478
B,f,beta_f,0.926999928,0.150221528,307.535981,c1=2.69068923; c0=305.137115; f=0.926999928; alpha_f=2.34422854e-11; beta_f=0.150221528; alpha_s=0.2; beta_s=0.0287743246; g=0.352741244
B,f,beta_f,0.926999928,0.274063431,382.402714,c1=2.53694904; c0=224.250863; f=0.926999928; alpha_f=4.70918362e-13; beta_f=0.274063431; alpha_s=0.2; beta_s=0.0301656001; g=0.0450743931
B,f,beta_f,0.926999928,0.5,474.901801,c1=2.46655592; c0=227.928519; f=0.926999928; alpha_f=1.1112161e-12; beta_f=0.5; alpha_s=0.2; beta_s=0.0314219047; g=1.3226634e-11
B,f,beta_f,0.974999928,0.00122399842,363.453452,c1=2.34355724; c0=20.7110476; f=0.974999928; alpha_f=0.357325822; beta_f=0.00122399842; alpha_s=0.0192086142; beta_s=1.00000001e-06; g=0.845227582
B,f,beta_f,0.974999928,0.00223305681,361.652234,c1=2.35538819; c0=19.3426353; f=0.974999928; alpha_f=0.345781029; beta_f=0.00223305681; alpha_s=6.48315091e-16; beta_s=0.0739711206; g=0.828380984
B,f,beta_f,0.974999928,0.00407397807,353.59793,c1=2.34759621; c0=391.802683; f=0.974999928; alpha_f=0.327133721; beta_f=0.00407397807; alpha_s=0.0671557359; beta_s=0.0330058015; g=0.990956743
B,f,beta_f,0.974999928,0.00743254593,344.469443,c1=2.35585739; c0=168.395581; f=0.974999928; alpha_f=0.291649261; beta_f=0.00743254593; alpha_s=9.42251254e-16; beta_s=0.0711804745; g=0.975586272
B,f,beta_f,0.974999928,0.0135599009,319.108176,c1=2.35484616; c0=300.221962; f=0.974999928; alpha_f=0.223820192; beta_f=0.0135599009; alpha_s=0.0638026634; beta_s=0.0356863042; g=0.981237221
B,f,beta_f,0.974999928,0.0247386178,270.490913,c1=2.46663106; c0=78.914606; f=0.974999928; alpha_f=0.103033779; beta_f=0.0247386178; alpha_s=0.0639657857; beta_s=0.0365757757; g=0.854188371
B,f,beta_f,0.974999928,0.0451330149,249.444697,c1=2.83714588; c0=376.285826; f=0.974999928; alpha_f=0.0419447673; beta_f=0.0451330149; alpha_s=0.2; beta_s=0.0128249005; g=0.900100978
B,f,beta_f,0.974999928,0.0823404546,285.753941,c1=2.8718791; c0=378.908456; f=0.974999928; alpha_f=0.0176691866; beta_f=0.0823404546; alpha_s=0.2; beta_s=0.0162826477; g=0.550089923
B,f,beta_f,0.974999928,0.150221528,320.665863,c1=2.70166962; c0=400; f=0.974999928; alpha_f=1.06501094e-08; beta_f=0.150221528; alpha_s=0.2; beta_s=0.0239380144; g=5.26335225e-23
B,f,beta_f,0.974999928,0.274063431,404.09177,c1=2.53206641; c0=400; f=0.974999928; alpha_f=0.00694304112; beta_f=0.274063431; alpha_s=0.2; beta_s=0.0242411726; g=7.29480319e-12
B,f,beta_f,0.974999928,0.5,503.109611,c1=2.46317909; c0=399.204736; f=0.974999928; alpha_f=7.46831537e-15; beta_f=0.5; alpha_s=0.2; beta_s=0.0246909214; g=3.2306932e-16
A+B,f,beta_f,0.542672593,0.000245708665,20.1349327,c1=2.84762706; c0=48.7135306; f=0.542672593; alpha_f=0.0104076958; beta_f=0.000245708665; alpha_s=0.00226359593; beta_s=1e-06; g=0.870872652
A+B,f,beta_f,0.542672593,0.000485115023,20.0727667,c1=2.87662029; c0=23.3987515; f=0.542672593; alpha_f=0.0102444161; beta_f=0.000485115023; alpha_s=0.00224135208; beta_s=1e-06; g=0.7365433
A+B,f,beta_f,0.542672593,0.000957787081,19.9535809,c1=2.93439789; c0=23.3379632; f=0.542672593; alpha_f=0.00992078015; beta_f=0.000957787081; alpha_s=0.00219767777; beta_s=1e-06; g=0.734792352
A+B,f,beta_f,0.542672593,0.00189100739,19.7100059,c1=3.05084442; c0=46.3891071; f=0.542672593; alpha_f=0.00926411894; beta_f=0.00189100739; alpha_s=0.00210914142; beta_s=1e-06; g=0.861858986
A+B,f,beta_f,0.542672593,0.00373351136,19.1287553,c1=3.29330721; c0=8.91620757; f=0.542672593; alpha_f=0.00783234354; beta_f=0.00373351136; alpha_s=0.0019251413; beta_s=1e-06; g=0.321460113
A+B,f,beta_f,0.542672593,0.00737125996,18.0617598,c1=3.85547229; c0=57.7042586; f=0.542672593; alpha_f=0.00467428384; beta_f=0.00737125996; alpha_s=0.00162550515; beta_s=1e-06; g=0.869125001
A+B,f,beta_f,0.542672593,0.0145534507,23.0382998,c1=4.05208085; c0=192.485529; f=0.542672593; alpha_f=0.000173080869; beta_f=0.0145534507; alpha_s=0.00203221659; beta_s=0.00100481965; g=0.95937385
