year,component,arm,med_cm,p05_cm,p95_cm
1990,glaciers,fixed,-0.6663032249651273,-0.8935106608068273,-0.47346467776828005
1991,glaciers,fixed,-0.6370501069386558,-0.8489612692546618,-0.45471000340967366
1992,glaciers,fixed,-0.602868735317756,-0.8014307116258246,-0.4305631039506545
1993,glaciers,fixed,-0.5857504108715501,-0.7748643218140299,-0.4187794742498588
1994,glaciers,fixed,-0.5485075630263041,-0.7251191186855072,-0.39222173631381224
1995,glaciers,fixed,-0.5161184319248777,-0.6793880478951293,-0.3693433169592634
1996,glaciers,fixed,-0.4722576976513566,-0.6218539572377627,-0.336731880819197
1997,glaciers,fixed,-0.43440363945829485,-0.5709872072528429,-0.3112049011903739
1998,glaciers,fixed,-0.3895835677327757,-0.5116632658560535,-0.27998467176716074
1999,glaciers,fixed,-0.3157287465349665,-0.41468542256579066,-0.22671699187670763
2000,glaciers,fixed,-0.27504943738271637,-0.3619900669230506,-0.19773182608692358
2001,glaciers,fixed,-0.22833118303044975,-0.3001763590261149,-0.164308425438073
2002,glaciers,fixed,-0.1708002877792516,-0.22476919630227576,-0.12408883147229904
2003,glaciers,fixed,-0.10978395427046772,-0.14412650543412786,-0.07979588309134794
2004,glaciers,fixed,-0.04937321266096584,-0.06609841694440469,-0.035411335257465246
2005,glaciers,fixed,0.00028835833475993056,-0.010465469875598021,0.00995228114450324
2006,glaciers,fixed,0.07049868188633024,0.04730262151045674,0.09662303327872225
2007,glaciers,fixed,0.15024733200883955,0.10602210046047117,0.19813498489726897
2008,glaciers,fixed,0.21121740304421044,0.1504878041838873,0.27760379401005275
2009,glaciers,fixed,0.2544047884290368,0.18169024105228954,0.33455048856778147
2010,glaciers,fixed,0.3125217737860715,0.22330299454275912,0.4107741736809663
2011,glaciers,fixed,0.40642729616264406,0.2921593014472437,0.5333574328193293
2012,glaciers,fixed,0.4672273114588217,0.33703380613724065,0.6135147134045351
2013,glaciers,fixed,0.5171195379542153,0.3752563177365244,0.6783925926943968
2014,glaciers,fixed,0.5712665732271844,0.4134450078316112,0.7512496114055064
2015,glaciers,fixed,0.6400300592718979,0.4635455064768339,0.8418138242631682
2016,glaciers,fixed,0.7124937617223428,0.5178917432598251,0.9338709892590102
2017,glaciers,fixed,0.8365301435948993,0.6091950500995631,1.0958186177355174
2018,glaciers,fixed,0.9140843511370571,0.6651639233683766,1.1965066827882407
2019,glaciers,fixed,0.9781604732522016,0.710549028825108,1.281863120615112
2020,glaciers,fixed,1.0702991056101179,0.7776480421548378,1.4026699210602835
2021,glaciers,fixed,1.1382099813342053,0.8277626943655043,1.4904695261438257
2022,glaciers,fixed,1.2045975583518496,0.8774373454495303,1.5762381633483538
2023,glaciers,fixed,1.2772601034514048,0.9296009010293038,1.6683411785370916
2024,glaciers,fixed,1.3669966042368566,0.9954885921504647,1.7876915547239296
2025,glaciers,fixed,1.458809151002336,1.0616505673374244,1.9055012342002442
2026,glaciers,fixed,1.5492560593729334,1.1295987872565345,2.023977281727838
2027,glaciers,fixed,1.643967434032827,1.1998774656132802,2.145648041405578
2028,glaciers,fixed,1.7404237957259547,1.2698908006853487,2.267243643260064
2029,glaciers,fixed,1.8364425201375758,1.340597679222456,2.391968157753374
2030,glaciers,fixed,1.9336735973422075,1.4117462896882422,2.515725232749276
2031,glaciers,fixed,2.032265775585576,1.4849741651393475,2.6414777704296046
2032,glaciers,fixed,2.1298742371334853,1.556251807947285,2.7684811927775534
2033,glaciers,fixed,2.2309089177368726,1.629988745133923,2.8982265741429485
2034,glaciers,fixed,2.3313604156493852,1.7046091875052218,3.028749310881986
2035,glaciers,fixed,2.435312527643421,1.783792952731427,3.1584046994567374
2036,glaciers,fixed,2.5414740941874356,1.8663229843665419,3.2921782844654004
2037,glaciers,fixed,2.6534817601408305,1.9551521036751296,3.429125392260487
2038,glaciers,fixed,2.7629220075588443,2.0349585664535885,3.569658312793949
2039,glaciers,fixed,2.875673966826383,2.120227267319532,3.7146705600054073
2040,glaciers,fixed,2.991286808028789,2.2102186527376,3.8593177557678002
2041,glaciers,fixed,3.1093519771022855,2.301974855507595,4.004298833252888
2042,glaciers,fixed,3.2250151542161123,2.3970326796136012,4.1485982786499145
2043,glaciers,fixed,3.3428051090234066,2.4892804674220557,4.298182274868721
2044,glaciers,fixed,3.464273192715587,2.5870764906433124,4.449382335024895
2045,glaciers,fixed,3.589443599942711,2.6819338365610736,4.604927019517693
2046,glaciers,fixed,3.715931070818731,2.7779478470161054,4.770122789803959
2047,glaciers,fixed,3.84475755539039,2.8777545381868244,4.935719713290034
2048,glaciers,fixed,3.97454110893348,2.977449470442036,5.0979669964254795
2049,glaciers,fixed,4.105833027670954,3.0810098181264776,5.259906113523772
2050,glaciers,fixed,4.239922574503484,3.1852502698484666,5.427959195377248
2051,glaciers,fixed,4.377360724759095,3.2885066897082043,5.591739128602
2052,glaciers,fixed,4.514526279424253,3.392400979934657,5.760107717439518
2053,glaciers,fixed,4.649550622711868,3.498428881904683,5.935232291804715
2054,glaciers,fixed,4.784304717549576,3.607015574329666,6.101115382421953
2055,glaciers,fixed,4.920691652041949,3.7133752357287526,6.261818679916938
2056,glaciers,fixed,5.052234401149894,3.8164159164337286,6.415536359324507
2057,glaciers,fixed,5.185644534971524,3.9146616916835133,6.577620711342443
2058,glaciers,fixed,5.319049221740126,4.012538849516243,6.746035527019528
2059,glaciers,fixed,5.451666295997041,4.111813217869442,6.9012983186448
2060,glaciers,fixed,5.5800853511618955,4.211969619152838,7.056686832294341
2061,glaciers,fixed,5.707334255209862,4.31812177759108,7.20520493230615
2062,glaciers,fixed,5.832736522781447,4.416952427181366,7.350258621541438
2063,glaciers,fixed,5.951695462458083,4.518917840418503,7.4975274789649315
2064,glaciers,fixed,6.073956921671687,4.618635958698094,7.647426958177426
2065,glaciers,fixed,6.192476002843234,4.711168435047891,7.792443996171511
2066,glaciers,fixed,6.308542376622263,4.794512915333967,7.930834225632552
2067,glaciers,fixed,6.421000104358486,4.882119756730829,8.072100696093454
2068,glaciers,fixed,6.535770767337366,4.971996225308337,8.204100951316294
2069,glaciers,fixed,6.646721441408321,5.060066126607019,8.336013759081455
2070,glaciers,fixed,6.750453258504526,5.14639332526303,8.462920781756265
2071,glaciers,fixed,6.854808879663491,5.232092995134221,8.584675966653021
2072,glaciers,fixed,6.9582360615799566,5.311260910140057,8.70543918033632
2073,glaciers,fixed,7.060298059628985,5.386750112711035,8.825555176926622
2074,glaciers,fixed,7.157770315546922,5.460375145386999,8.945140784251315
2075,glaciers,fixed,7.253126493779793,5.5390247414559,9.057859553227942
2076,glaciers,fixed,7.349084697887852,5.617056144892359,9.165445832570905
2077,glaciers,fixed,7.441139782311628,5.69240743693452,9.273385810427705
2078,glaciers,fixed,7.529685173039345,5.766154464729516,9.377839354647453
2079,glaciers,fixed,7.617831340054534,5.831983007899609,9.481969312575691
2080,glaciers,fixed,7.698899834664911,5.902303642367834,9.584816303345285
2081,glaciers,fixed,7.782809926298569,5.97535345163338,9.689325260096929
2082,glaciers,fixed,7.86289824642613,6.0478218015219385,9.788574337595657
2083,glaciers,fixed,7.9477044755126025,6.11375150672039,9.882001181807137
2084,glaciers,fixed,8.03142871415463,6.180808533296014,9.977971102367526
2085,glaciers,fixed,8.113062728132366,6.246675038922599,10.07360567798044
2086,glaciers,fixed,8.190441057391924,6.308485978819794,10.162762562190736
2087,glaciers,fixed,8.261936484456474,6.372459658542914,10.259402034097507
2088,glaciers,fixed,8.333266325212225,6.433959815217539,10.350348208289326
2089,glaciers,fixed,8.406675415078212,6.491864692058293,10.434994064032772
2090,glaciers,fixed,8.476241109957034,6.547761103454451,10.516651462255995
2091,glaciers,fixed,8.544621036905765,6.599274413360941,10.59595223241763
2092,glaciers,fixed,8.613313916822943,6.6495532956613514,10.68094208127901
2093,glaciers,fixed,8.678150567803158,6.702558254608883,10.759870925725565
2094,glaciers,fixed,8.74274925039846,6.755285033268923,10.834359061634993
2095,glaciers,fixed,8.80550401051327,6.80536804945585,10.912577368573961
2096,glaciers,fixed,8.863548057837725,6.859946911554113,10.98585060393576
2097,glaciers,fixed,8.92334246804045,6.909026659847569,11.060361228076212
2098,glaciers,fixed,8.98194664437639,6.960316579079935,11.131626461136293
2099,glaciers,fixed,9.034075333317205,7.006593582997584,11.200183257190112
2100,glaciers,fixed,9.0895705014215,7.051598527611019,11.266495355777511
2101,glaciers,fixed,9.143820824421638,7.093446337050538,11.327360133097395
2102,glaciers,fixed,9.193711203166885,7.135928282970186,11.386951986557946
2103,glaciers,fixed,9.248244417958514,7.176534939636811,11.453855493125223
2104,glaciers,fixed,9.297879468508306,7.218623598324538,11.518994469837654
2105,glaciers,fixed,9.348510872843237,7.258935589044627,11.579500201088734
2106,glaciers,fixed,9.39544777233737,7.298184652489264,11.639086764047994
2107,glaciers,fixed,9.440204127812034,7.33672933548972,11.697065454037716
2108,glaciers,fixed,9.48586207258824,7.375018028764994,11.753643852120941
2109,glaciers,fixed,9.534621487763937,7.412021066183901,11.80842178821934
2110,glaciers,fixed,9.583461293486224,7.448009791889267,11.859092592357014
2111,glaciers,fixed,9.626252377632277,7.483362973444005,11.900490927622217
2112,glaciers,fixed,9.667015567238217,7.517753838668708,11.939919237550198
2113,glaciers,fixed,9.711196673091525,7.554020989812936,11.986925602444154
2114,glaciers,fixed,9.757150150546872,7.585591292843902,12.04088700478235
2115,glaciers,fixed,9.797307615775077,7.616222421280882,12.084356559921646
2116,glaciers,fixed,9.8389931095362,7.648285766081462,12.134115267597409
2117,glaciers,fixed,9.880343355641475,7.6795402873034995,12.176840108552456
2118,glaciers,fixed,9.917766704486496,7.711025827932165,12.218485241225524
2119,glaciers,fixed,9.953155882835084,7.744868673784666,12.263661456701918
2120,glaciers,fixed,9.988177948112874,7.77654342835951,12.301734520786566
2121,glaciers,fixed,10.022947803253745,7.801854206750135,12.347553607573765
2122,glaciers,fixed,10.058209051875547,7.827335279428995,12.38666371742359
2123,glaciers,fixed,10.09278932883074,7.854483570601715,12.423184060690257
2124,glaciers,fixed,10.124159416241966,7.881045176254815,12.45959366199261
2125,glaciers,fixed,10.157363852369713,7.902943741719465,12.499435916037747
2126,glaciers,fixed,10.191476108867088,7.925890651430064,12.539041057238405
2127,glaciers,fixed,10.223132663121412,7.95014102394412,12.576800090051554
2128,glaciers,fixed,10.255640023407164,7.975792392790526,12.614682336804261
2129,glaciers,fixed,10.286557247442413,8.00125024120657,12.651809687796467
2130,glaciers,fixed,10.317823802357722,8.026038453305956,12.69038927841881
2131,glaciers,fixed,10.347646172053409,8.0480579800716,12.723819673514253
2132,glaciers,fixed,10.376495746740936,8.073128418416607,12.758166146527218
2133,glaciers,fixed,10.40462919109622,8.097031990006661,12.791960412227443
2134,glaciers,fixed,10.432178216149346,8.119408075476429,12.824846012977277
2135,glaciers,fixed,10.459357234466939,8.141638624005466,12.857228565387935
2136,glaciers,fixed,10.486114641147207,8.163659218403984,12.88904309386277
2137,glaciers,fixed,10.51439083297004,8.184064820239218,12.920561824586434
2138,glaciers,fixed,10.542114533771691,8.202231177986754,12.951539579387246
2139,glaciers,fixed,10.570333606835776,8.21817951455024,12.982346771229434
2140,glaciers,fixed,10.59528570085132,8.233867573026675,13.015499504293409
2141,glaciers,fixed,10.620421644808253,8.254058943604122,13.044221004590248
2142,glaciers,fixed,10.64115186354801,8.275543597418844,13.069835654716174
2143,glaciers,fixed,10.662048069587943,8.296354672875685,13.101543599447872
2144,glaciers,fixed,10.682479818075251,8.316765581645738,13.12888435066837
2145,glaciers,fixed,10.704117995257825,8.336838572498225,13.154791570603592
2146,glaciers,fixed,10.726240221211931,8.353182426136094,13.179343005785004
2147,glaciers,fixed,10.745162176851087,8.365521507493167,13.200319399630285
2148,glaciers,fixed,10.7657558718055,8.384333320083819,13.22023142768543
2149,glaciers,fixed,10.788988390894144,8.398917404748882,13.240123071800033
2150,glaciers,fixed,10.809486856927109,8.412198443189178,13.267986071787359
2151,glaciers,fixed,10.830072254710513,8.426449462974931,13.295444827818205
2152,glaciers,fixed,10.850197429385934,8.44206498513915,13.320681251104144
2153,glaciers,fixed,10.871152996357164,8.457598269007073,13.346323773490736
2154,glaciers,fixed,10.890050930246295,8.472854428334191,13.369022707976626
2155,glaciers,fixed,10.909302832985919,8.488411950120991,13.391360532375144
2156,glaciers,fixed,10.927661006130705,8.503684929890097,13.414898656663196
2157,glaciers,fixed,10.945139467182901,8.519252740443356,13.439504156388267
2158,glaciers,fixed,10.962525781258329,8.533348779947966,13.463876064551393
2159,glaciers,fixed,10.980248981611577,8.54795320101678,13.488216906934797
2160,glaciers,fixed,10.998889933788798,8.562506049792288,13.512458691274038
2161,glaciers,fixed,11.016084899859973,8.577469440821586,13.536626721779033
2162,glaciers,fixed,11.03327230054985,8.592510836915418,13.557840371358298
2163,glaciers,fixed,11.051124638484973,8.606425733639881,13.57884122651044
2164,glaciers,fixed,11.070320624615025,8.61743388617618,13.601245405573456
2165,glaciers,fixed,11.085990803920449,8.628128403786064,13.628813469995587
2166,glaciers,fixed,11.103204017916102,8.64237673745035,13.655633960430531
2167,glaciers,fixed,11.118797838287593,8.654876881325428,13.67996892773062
2168,glaciers,fixed,11.134763094567045,8.665191984087432,13.702986092761478
2169,glaciers,fixed,11.153899947091913,8.677828698392316,13.725451918739697
2170,glaciers,fixed,11.173369044327444,8.692616699583235,13.748126682130946
2171,glaciers,fixed,11.191733794785687,8.707724747206022,13.770048908027551
