dt,R_secant,S
0.0,1.4976787197786126,1.0022950232668062
0.01,1.4976787197786126,1.0022950232668062
0.02,1.4976787197786126,1.0022950232668062
0.03,1.4976787197786126,1.0022950232668062
0.04,1.4976787197786126,1.0022950232668062
0.05,1.4976787197786126,1.0022950232668062
0.06,1.4976787197786126,1.0022950232668062
0.07,1.4976787197786126,1.0022950232668062
0.08,1.4976787197786126,1.0022950232668062
0.09,1.4976787197786126,1.0022950232668062
0.1,1.4976787197786126,1.0022950232668062
0.11,1.4976787197786126,1.0022950232668062
0.12,1.4976787197786126,1.0022950232668062
0.13,1.4976787197786126,1.0022950232668062
0.14,1.4976787197786126,1.0022950232668062
0.15,1.4976787197786126,1.0022950232668062
0.16,1.4976787197786126,1.0022950232668062
0.17,1.4976787197786126,1.0022950232668062
0.18,1.4976787197786126,1.0022950232668062
0.19,1.4976787197786126,1.0022950232668062
0.2,1.4976787197786126,1.0022950232668062
0.21,1.4976787197786126,1.0022950232668062
0.22,1.4976787197786126,1.0022950232668062
0.23,1.4976787197786126,1.0022950232668062
0.24,1.4976787197786126,1.0022950232668062
0.25,1.4976787197786126,1.0022950232668062
0.26,1.4976787197786126,1.0022950232668062
0.27,1.4976787197786126,1.0022950232668062
0.28,1.4976787197786126,1.0022950232668062
0.29,1.4976787197786126,1.0022950232668062
0.3,1.4976787197786126,1.0022950232668062
0.31,1.4976787197786126,1.0022950232668062
0.32,1.4976787197786126,1.0022950232668062
0.33,1.4976787197786126,1.0022950232668062
0.34,1.4976787197786126,1.0022950232668062
0.35,1.4976787197786126,1.0022950232668062
0.36,1.4976787197786126,1.0022950232668062
0.37,1.4976787197786126,1.0022950232668062
0.38,1.4976787197786126,1.0022950232668062
0.39,1.4976787197786126,1.0022950232668062
0.4,1.4976787197786126,1.0022950232668062
0.41,1.4976787197786126,1.0022950232668062
0.42,1.4976787197786126,1.0022950232668062
0.43,1.4976787197786126,1.0022950232668062
0.44,1.4976787197786126,1.0022950232668062
0.45,1.4976787197786126,1.0022950232668062
0.46,1.4976787197786126,1.0022950232668062
0.47,1.4976787197786126,1.0022950232668062
0.48,1.4976787197786126,1.0022950232668062
0.49,1.4976787197786126,1.0022950232668062
0.5,1.4976787197786126,1.0022950232668062
0.51,1.4976787197786126,1.0022950232668062
0.52,1.4976787197786126,1.0022950232668062
0.53,1.4976787197786126,1.0022950232668062
0.54,1.4976787197786126,1.0022950232668062
0.55,1.4976787197786126,1.0022950232668062
0.56,1.4976787197786126,1.0022950232668062
0.57,1.4976787197786126,1.0022950232668062
0.58,1.4976787197786126,1.0022950232668062
0.59,1.4976787197786126,1.0022950232668062
0.6,1.4976787197786126,1.0022950232668062
0.61,1.4976787197786126,1.0022950232668062
0.62,1.4976787197786126,1.0022950232668062
0.63,1.4976787197786126,1.0022950232668062
0.64,1.4976787197786126,1.0022950232668062
0.65,1.4976787197786126,1.0022950232668062
0.66,1.4976787197786126,1.0022950232668062
0.67,1.4976787197786126,1.0022950232668062
0.68,1.4976787197786126,1.0022950232668062
0.69,1.4976787197786126,1.0022950232668062
0.7,1.4976787197786126,1.0022950232668062
0.71,1.4976787197786126,1.0022950232668062
0.72,1.4976787197786126,1.0022950232668062
0.73,1.4976787197786126,1.0022950232668062
0.74,1.4976787197786126,1.0022950232668062
0.75,1.4976787197786126,1.0022950232668062
0.76,1.4976681728093464,1.0022879648939613
0.77,1.4976367610267496,1.00226694311342
0.78,1.4975848281186255,1.0022321879321723
0.79,1.497512717772777,1.0021839293572086
0.8,1.4974207736770069,1.0021223973955187
0.81,1.4973093395191182,1.002047822054093
0.82,1.4971787589869137,1.001960433339921
0.83,1.4970293757681965,1.0018604612599933
0.84,1.49686153355077,1.0017481358213
0.85,1.4966755760224364,1.0016236870308308
0.86,1.496471846870999,1.0014873448955761
0.87,1.496250689784261,1.0013393394225263
0.88,1.4960124484500252,1.001179900618671
0.89,1.4957574665560944,1.0010092584910004
0.9,1.4954860877902718,1.0008276430465048
0.91,1.49519865584036,1.000635284292174
0.92,1.4948955143941625,1.0004324122349981
0.93,1.494577007139482,1.0002192568819677
0.939826733054467,1.4942493826789536,1.0
0.94,1.494243477764121,0.9999960482400722
0.95,1.4938952699558832,0.9997630163163023
0.96,1.4935327274025714,0.9995203911176478
0.97,1.493156193791988,0.9992684026510985
0.98,1.4927660128119367,0.9990072809236451
0.99,1.4923625281502202,0.9987372559422775
1.0,1.4919460834946412,0.9984585577139855
1.01,1.491517022533003,0.9981714162457596
1.02,1.4910756889531083,0.9978760615445894
1.03,1.4906224264427603,0.9975727236174656
1.04,1.4901575786897618,0.9972616324713779
1.05,1.4896814893819161,0.9969430181133165
1.06,1.4891945022070256,0.9966171105502715
1.07,1.4886969608528937,0.996284139789233
1.08,1.488189209007323,0.995944335837191
1.09,1.4876715903581168,0.9955979287011356
1.1,1.4871444485930778,0.9952451483880571
1.11,1.4866081274000094,0.9948862249049455
1.12,1.4860629704667143,0.994521388258791
1.13,1.4855093214809951,0.9941508684565833
1.14,1.4849475241306553,0.9937748955053128
1.15,1.4843779221034976,0.9933936994119696
1.16,1.483800859087325,0.9930075101835438
1.17,1.4832166787699406,0.9926165578270254
1.18,1.482625724839147,0.9922210723494045
1.19,1.4820283409827475,0.9918212837576712
1.2,1.4814248708885451,0.9914174220588159
1.21,1.4808156582443428,0.9910097172598283
1.22,1.480201046737943,0.9905983993676984
1.23,1.4795813800571493,0.9901836983894169
